Mês,Valores_Previstos
2025-09,"21.146.502.931,44"
2025-10,"21.942.083.509,91"
2025-11,"21.901.308.587,73"
2025-12,"25.593.404.152,49"
2026-01,"26.066.026.731,26"
2026-02,"22.369.030.148,75"
2026-03,"21.632.836.021,53"
2026-04,"22.149.359.921,26"
2026-05,"22.341.085.106,79"
2026-06,"21.519.917.263,64"
2026-07,"22.603.478.830,64"
2026-08,"22.723.953.491,66"
