Mês,Real,Previsto,Erro,Erro %
2024-09,"1.129.169.746,00","1.185.352.183,83","-56.182.437,83","-4,98"
2024-10,"1.207.152.792,00","1.266.653.239,49","-59.500.447,49","-4,93"
2024-11,"1.536.796.365,00","1.543.513.220,66","-6.716.855,66","-0,44"
2024-12,"1.726.316.838,00","1.660.372.175,12","65.944.662,88","3,82"
2025-01,"1.580.561.777,00","1.662.513.534,18","-81.951.757,18","-5,18"
2025-02,"2.094.710.836,00","2.131.844.476,58","-37.133.640,58","-1,77"
2025-03,"1.384.762.056,00","1.434.120.052,08","-49.357.996,08","-3,56"
2025-04,"1.410.676.927,00","1.523.982.491,20","-113.305.564,20","-8,03"
2025-05,"1.796.219.039,00","1.715.825.983,05","80.393.055,95","4,48"
2025-06,"1.832.442.417,00","1.741.105.876,69","91.336.540,31","4,98"
2025-07,"1.132.047.763,00","1.283.654.092,94","-151.606.329,94","-13,39"
2025-08,"1.487.348.268,00","1.539.842.747,41","-52.494.479,41","-3,53"
