Mês,Valores_Previstos
2025-09,"107.989.056,29"
2025-10,"97.439.697,02"
2025-11,"75.928.678,32"
2025-12,"75.594.984,09"
2026-01,"105.534.387,81"
2026-02,"135.339.418,32"
2026-03,"363.572.663,19"
2026-04,"316.442.592,99"
2026-05,"341.168.161,52"
2026-06,"200.278.140,06"
2026-07,"174.772.862,69"
2026-08,"140.561.088,41"
