Mês,Real,Previsto,Erro,Erro %
2024-09,"3.897.662.329,00","3.878.079.095,71","19.583.233,29","0,50"
2024-10,"3.851.570.214,00","3.981.717.127,76","-130.146.913,76","-3,38"
2024-11,"3.939.999.906,00","4.013.648.042,02","-73.648.136,02","-1,87"
2024-12,"4.404.490.607,00","4.090.078.597,98","314.412.009,02","7,14"
2025-01,"4.138.771.527,00","4.054.763.532,81","84.007.994,19","2,03"
2025-02,"4.208.817.751,00","4.111.431.335,50","97.386.415,50","2,31"
2025-03,"4.071.002.346,00","4.083.793.424,84","-12.791.078,84","-0,31"
2025-04,"4.217.408.657,00","4.190.640.557,54","26.768.099,46","0,63"
2025-05,"4.169.318.716,00","4.164.544.807,83","4.773.908,17","0,11"
2025-06,"4.239.714.498,00","4.223.310.119,21","16.404.378,79","0,39"
2025-07,"4.050.556.302,00","4.210.950.823,83","-160.394.521,83","-3,96"
2025-08,"4.182.069.003,00","4.273.488.859,37","-91.419.856,37","-2,19"
