Mês,Valores_Previstos
2025-09,"1.561.210.094,71"
2025-10,"1.564.777.133,03"
2025-11,"1.653.563.661,82"
2025-12,"1.735.886.688,77"
2026-01,"1.730.439.298,49"
2026-02,"1.697.457.402,78"
2026-03,"1.575.793.019,06"
2026-04,"1.642.522.721,77"
2026-05,"1.719.867.825,26"
2026-06,"1.721.268.396,57"
2026-07,"1.641.579.162,54"
2026-08,"1.681.135.968,99"
