Mês,Real,Previsto,Erro,Erro %
2024-09,"387.381.511,90","371.935.144,59","15.446.367,31","3,99"
2024-10,"367.208.703,80","364.582.910,54","2.625.793,26","0,72"
2024-11,"372.866.519,90","363.691.514,77","9.175.005,13","2,46"
2024-12,"718.413.546,80","663.307.609,50","55.105.937,30","7,67"
2025-01,"360.260.849,20","334.858.074,28","25.402.774,92","7,05"
2025-02,"372.251.387,10","372.472.928,81","-221.541,71","-0,06"
2025-03,"376.478.758,40","376.901.844,02","-423.085,62","-0,11"
2025-04,"378.176.264,40","368.999.079,79","9.177.184,61","2,43"
2025-05,"380.796.883,80","370.568.542,56","10.228.341,24","2,69"
2025-06,"379.835.641,00","367.023.774,34","12.811.866,66","3,37"
2025-07,"395.732.814,40","369.764.566,06","25.968.248,34","6,56"
2025-08,"390.994.089,40","394.435.300,58","-3.441.211,18","-0,88"
