Mês,Valores_Previstos
2025-09,"187.522.123,87"
2025-10,"187.514.110,38"
2025-11,"187.160.551,91"
2025-12,"186.803.449,46"
2026-01,"186.556.188,21"
2026-02,"186.672.344,28"
2026-03,"187.413.067,07"
2026-04,"187.923.057,84"
2026-05,"188.254.962,96"
2026-06,"188.394.801,14"
2026-07,"188.421.711,23"
2026-08,"188.302.270,76"
