Mês,Valores_Previstos
2025-09,"104.240.276,17"
2025-10,"107.262.701,22"
2025-11,"118.877.455,95"
2025-12,"122.125.438,96"
2026-01,"120.543.708,11"
2026-02,"127.151.481,14"
2026-03,"114.376.268,20"
2026-04,"116.864.999,99"
2026-05,"125.475.781,78"
2026-06,"124.139.727,02"
2026-07,"108.418.846,64"
2026-08,"119.466.049,24"
