Mês,Valores_Previstos
2025-09,"689.939.967,68"
2025-10,"666.624.402,12"
2025-11,"698.467.050,08"
2025-12,"781.486.296,83"
2026-01,"721.405.679,99"
2026-02,"683.259.435,03"
2026-03,"675.146.191,48"
2026-04,"733.089.315,26"
2026-05,"770.872.527,02"
2026-06,"771.631.250,77"
2026-07,"805.906.689,98"
2026-08,"782.780.042,01"
