Mês,Valores_Previstos
2025-09,"3.121.657,76"
2025-10,"3.121.657,76"
2025-11,"3.121.657,76"
2025-12,"3.121.657,76"
2026-01,"3.121.657,76"
2026-02,"3.121.657,76"
2026-03,"3.121.657,76"
2026-04,"3.121.657,76"
2026-05,"3.121.657,76"
2026-06,"3.121.657,76"
2026-07,"3.121.657,76"
2026-08,"3.121.657,76"
