Mês,Real,Previsto,Erro,Erro %
2024-09,"419.665.500,40","395.980.229,67","23.685.270,73","5,64"
2024-10,"426.867.660,40","430.116.651,10","-3.248.990,70","-0,76"
2024-11,"430.776.315,50","417.244.611,39","13.531.704,11","3,14"
2024-12,"520.984.547,90","463.514.757,69","57.469.790,21","11,03"
2025-01,"404.097.000,60","422.337.478,22","-18.240.477,62","-4,51"
2025-02,"435.399.325,40","408.491.115,30","26.908.210,10","6,18"
2025-03,"435.022.199,30","455.320.172,49","-20.297.973,19","-4,67"
2025-04,"423.405.496,20","436.487.084,28","-13.081.588,08","-3,09"
2025-05,"429.360.025,00","440.296.933,22","-10.936.908,22","-2,55"
2025-06,"403.973.536,00","439.984.886,77","-36.011.350,77","-8,91"
2025-07,"459.246.602,00","448.998.756,04","10.247.845,96","2,23"
2025-08,"436.524.477,00","462.627.083,57","-26.102.606,57","-5,98"
