Mês,Valores_Previstos
2025-09,"2.300.738.801,19"
2025-10,"2.386.009.334,29"
2025-11,"2.543.735.090,28"
2025-12,"2.779.149.717,23"
2026-01,"2.634.466.550,56"
2026-02,"2.693.899.226,22"
2026-03,"2.427.701.561,08"
2026-04,"2.494.495.258,24"
2026-05,"2.621.109.432,00"
2026-06,"2.637.460.837,15"
2026-07,"2.488.165.428,78"
2026-08,"2.611.317.094,20"
