Mês,Real,Previsto,Erro,Erro %
2024-09,"2.091.455.613,00","1.995.032.869,78","96.422.743,22","4,61"
2024-10,"2.054.956.634,00","1.998.461.486,99","56.495.147,01","2,75"
2024-11,"2.214.353.796,00","1.974.929.662,19","239.424.133,81","10,81"
2024-12,"2.084.211.169,00","2.061.458.240,34","22.752.928,66","1,09"
2025-01,"2.025.682.957,00","1.961.269.413,36","64.413.543,64","3,18"
2025-02,"1.938.628.021,00","1.894.386.457,81","44.241.563,19","2,28"
2025-03,"2.039.059.923,00","1.895.289.326,74","143.770.596,26","7,05"
2025-04,"2.039.204.469,00","1.941.128.257,92","98.076.211,08","4,81"
2025-05,"1.977.663.737,00","1.919.566.683,94","58.097.053,06","2,94"
2025-06,"2.094.023.948,00","1.951.853.862,87","142.170.085,13","6,79"
2025-07,"2.205.792.681,00","2.019.358.566,40","186.434.114,60","8,45"
2025-08,"2.216.600.468,00","2.023.790.680,81","192.809.787,19","8,70"
