Mês,Valores_Previstos
2025-09,"146.171.977,44"
2025-10,"176.347.275,67"
2025-11,"180.364.888,35"
2025-12,"380.246.770,78"
2026-01,"2.378.024.467,30"
2026-02,"1.163.436.931,79"
2026-03,"994.167.045,47"
2026-04,"763.735.923,67"
2026-05,"497.906.024,29"
2026-06,"178.752.550,21"
2026-07,"148.423.028,34"
2026-08,"135.273.926,38"
