Mês,Valores_Previstos
2025-09,"1.294.660.867,22"
2025-10,"1.302.604.456,59"
2025-11,"1.366.209.403,41"
2025-12,"1.471.050.088,79"
2026-01,"1.317.581.147,92"
2026-02,"1.428.692.113,21"
2026-03,"1.296.097.062,54"
2026-04,"1.372.255.062,78"
2026-05,"1.481.305.697,88"
2026-06,"1.503.796.189,29"
2026-07,"1.412.712.891,41"
2026-08,"1.476.203.695,99"
