Mês,Valores_Previstos
2025-09,"543.967.154,72"
2025-10,"544.153.430,78"
2025-11,"544.070.765,70"
2025-12,"544.290.062,04"
2026-01,"544.462.611,42"
2026-02,"544.403.510,46"
2026-03,"544.478.295,42"
2026-04,"544.475.982,22"
2026-05,"544.462.077,61"
2026-06,"544.376.463,83"
2026-07,"544.342.985,99"
2026-08,"544.357.932,82"
