Mês,Real,Previsto,Erro,Erro %
2024-09,"1.446.013.754,00","1.542.563.907,54","-96.550.153,54","-6,68"
2024-10,"1.787.588.501,00","1.676.694.697,64","110.893.803,36","6,20"
2024-11,"1.716.170.790,00","1.792.126.804,72","-75.956.014,72","-4,43"
2024-12,"2.162.055.685,00","1.925.194.106,23","236.861.578,77","10,96"
2025-01,"1.758.483.292,00","1.682.356.467,37","76.126.824,63","4,33"
2025-02,"1.914.620.255,00","1.797.550.277,61","117.069.977,39","6,11"
2025-03,"1.533.914.892,00","1.586.607.941,57","-52.693.049,57","-3,44"
2025-04,"1.595.959.291,00","1.629.451.339,78","-33.492.048,78","-2,10"
2025-05,"1.808.989.856,00","1.730.415.691,47","78.574.164,53","4,34"
2025-06,"1.735.721.412,00","1.757.588.492,41","-21.867.080,41","-1,26"
2025-07,"1.616.491.144,00","1.622.412.134,56","-5.920.990,56","-0,37"
2025-08,"1.708.194.655,00","1.719.359.180,13","-11.164.525,13","-0,65"
