Mês,Valores_Previstos
2025-09,"982.307.176,86"
2025-10,"1.062.084.210,94"
2025-11,"1.291.604.534,85"
2025-12,"1.396.775.585,14"
2026-01,"1.334.392.410,43"
2026-02,"1.679.632.444,30"
2026-03,"1.157.759.197,01"
2026-04,"1.209.870.002,21"
2026-05,"1.418.040.581,03"
2026-06,"1.393.582.829,72"
2026-07,"989.603.107,15"
2026-08,"1.225.138.284,68"
