Métrica,Valor,Valor_formatado
RMSE (Root Mean Squared Error),26927954.35091618,"26.927.954,35"
MAE (Mean Absolute Error),17958194.991933558,"17.958.194,99"
MAPE (Mean Absolute % Error),15.01888625497715,"15,02"
