Mês,Valores_Previstos
2025-09,"1.869.330.480,05"
2025-10,"1.868.229.624,12"
2025-11,"1.891.557.152,44"
2025-12,"1.914.993.418,45"
2026-01,"1.893.073.968,09"
2026-02,"1.754.157.131,20"
2026-03,"1.767.697.662,39"
2026-04,"1.810.691.762,43"
2026-05,"1.786.089.099,63"
2026-06,"1.857.431.365,94"
2026-07,"1.885.364.930,08"
2026-08,"1.904.287.259,88"
