Mês,Valores_Previstos
2025-09,"3.080.628.688,02"
2025-10,"3.067.760.307,44"
2025-11,"3.126.619.025,31"
2025-12,"3.589.693.241,14"
2026-01,"3.024.695.985,78"
2026-02,"3.222.368.716,81"
2026-03,"3.304.663.147,70"
2026-04,"3.336.023.874,62"
2026-05,"3.327.148.065,69"
2026-06,"3.270.957.850,08"
2026-07,"3.279.470.247,17"
2026-08,"3.282.638.355,22"
