Mês,Valores_Previstos
2025-09,"1.551.560.269,04"
2025-10,"1.531.265.729,31"
2025-11,"1.570.191.726,05"
2025-12,"1.572.234.407,13"
2026-01,"1.560.112.205,79"
2026-02,"1.517.481.195,10"
2026-03,"1.563.982.520,96"
2026-04,"1.587.290.168,32"
2026-05,"1.541.913.209,97"
2026-06,"1.563.973.851,23"
2026-07,"1.580.478.774,68"
2026-08,"1.614.582.460,48"
