Mês,Valores_Previstos
2025-09,"633.366.049,34"
2025-10,"709.327.023,80"
2025-11,"875.228.831,54"
2025-12,"882.925.339,19"
2026-01,"869.567.251,43"
2026-02,"882.909.933,61"
2026-03,"814.843.890,17"
2026-04,"847.843.875,68"
2026-05,"880.082.647,35"
2026-06,"876.344.540,67"
2026-07,"617.861.065,47"
2026-08,"818.862.245,01"
