Métrica,Valor,Valor_formatado
RMSE (Root Mean Squared Error),18621062.564990915,"18.621.062,56"
MAE (Mean Absolute Error),13648256.88025695,"13.648.256,88"
MAPE (Mean Absolute % Error),15.183563044518403,"15,18"
