Mês,Valores_Previstos
2025-09,"7.788.936.336,43"
2025-10,"7.626.115.566,28"
2025-11,"9.522.057.810,22"
2025-12,"8.291.942.368,51"
2026-01,"7.979.429.643,03"
2026-02,"9.655.981.061,54"
2026-03,"7.958.431.143,16"
2026-04,"7.728.246.687,61"
2026-05,"9.517.897.746,09"
2026-06,"7.769.581.360,90"
2026-07,"7.590.437.221,30"
2026-08,"9.685.011.885,79"
