Mês,Valores_Previstos
2025-09,"9.467.769,95"
2025-10,"15.311.016,22"
2025-11,"80.470.096,23"
2025-12,"16.305.044,63"
2026-01,"12.393.826,34"
2026-02,"9.211.269,85"
2026-03,"9.201.888,22"
2026-04,"14.496.130,92"
2026-05,"39.457.748,32"
2026-06,"11.607.228,02"
2026-07,"12.052.047,74"
2026-08,"9.288.361,49"
