Mês,Real,Previsto,Erro,Erro %
2024-09,"56.785.717,45","51.641.523,31","5.144.194,14","9,06"
2024-10,"52.467.517,92","48.455.981,41","4.011.536,51","7,65"
2024-11,"41.679.749,40","40.468.576,39","1.211.173,01","2,91"
2024-12,"33.872.672,29","40.876.706,31","-7.004.034,02","-20,68"
2025-01,"34.962.198,65","43.330.363,22","-8.368.164,57","-23,93"
2025-02,"29.111.068,81","40.451.817,30","-11.340.748,49","-38,96"
2025-03,"48.892.214,02","54.657.853,17","-5.765.639,15","-11,79"
2025-04,"69.831.934,83","61.121.163,42","8.710.771,41","12,47"
2025-05,"83.103.159,32","76.630.405,50","6.472.753,82","7,79"
2025-06,"80.639.191,45","76.252.154,61","4.387.036,84","5,44"
2025-07,"69.081.402,75","67.977.142,07","1.104.260,68","1,60"
2025-08,"61.737.852,81","65.233.092,83","-3.495.240,02","-5,66"
