Mês,Valores_Previstos
2025-09,"77.808.945,01"
2025-10,"73.251.175,09"
2025-11,"72.950.610,31"
2025-12,"66.495.535,50"
2026-01,"66.954.930,06"
2026-02,"73.384.293,71"
2026-03,"78.339.665,75"
2026-04,"105.737.951,44"
2026-05,"88.521.038,93"
2026-06,"85.233.805,13"
2026-07,"87.450.694,03"
2026-08,"56.305.746,32"
