Métrica,Valor,Valor_formatado
RMSE (Root Mean Squared Error),135626106.3953409,"135.626.106,40"
MAE (Mean Absolute Error),105785268.73878996,"105.785.268,74"
MAPE (Mean Absolute % Error),14.882774542904206,"14,88"
