Métrica,Valor,Valor_formatado
RMSE (Root Mean Squared Error),1716201639.5669174,"1.716.201.639,57"
MAE (Mean Absolute Error),1208673420.8891644,"1.208.673.420,89"
MAPE (Mean Absolute % Error),9.570962276371747,"9,57"
