Mês,Valores_Previstos
2025-09,"242.065.585,26"
2025-10,"276.355.097,34"
2025-11,"272.155.237,18"
2025-12,"447.142.624,74"
2026-01,"239.820.923,08"
2026-02,"239.946.250,61"
2026-03,"237.450.613,05"
2026-04,"242.077.512,57"
2026-05,"249.015.950,49"
2026-06,"260.046.646,51"
2026-07,"263.059.733,94"
2026-08,"265.655.870,04"
