Mês,Valores_Previstos
2025-09,"19.738.320,97"
2025-10,"19.904.195,01"
2025-11,"20.213.429,08"
2025-12,"21.837.526,33"
2026-01,"18.719.124,74"
2026-02,"18.422.569,52"
2026-03,"21.836.880,04"
2026-04,"20.886.974,97"
2026-05,"20.805.480,52"
2026-06,"21.184.023,76"
2026-07,"20.467.539,06"
2026-08,"22.038.570,02"
