Mês,Valores_Previstos
2025-09,"439.445.496,24"
2025-10,"439.661.127,80"
2025-11,"440.382.631,31"
2025-12,"440.914.258,70"
2026-01,"440.143.316,45"
2026-02,"440.457.977,68"
2026-03,"440.416.862,63"
2026-04,"440.300.307,56"
2026-05,"440.264.039,22"
2026-06,"440.396.375,35"
2026-07,"440.794.519,32"
2026-08,"440.571.418,68"
