Mês,Valores_Previstos
2025-09,"130.619.082,87"
2025-10,"133.647.899,63"
2025-11,"135.526.373,98"
2025-12,"145.770.346,45"
2026-01,"180.104.182,68"
2026-02,"442.987.348,76"
2026-03,"508.166.084,11"
2026-04,"507.428.362,53"
2026-05,"503.840.570,60"
2026-06,"441.939.667,11"
2026-07,"341.069.358,26"
2026-08,"389.430.935,93"
