Mês,Valores_Previstos
2025-09,"18.144.566,37"
2025-10,"18.142.309,74"
2025-11,"18.143.155,62"
2025-12,"18.146.578,68"
2026-01,"18.152.261,57"
2026-02,"18.151.551,21"
2026-03,"18.147.464,84"
2026-04,"18.143.868,34"
2026-05,"18.144.437,95"
2026-06,"18.150.429,16"
2026-07,"18.129.915,73"
2026-08,"18.129.800,66"
