Mês,Real,Previsto,Erro,Erro %
2024-09,"3.336.434.650,00","3.330.740.405,02","5.694.244,98","0,17"
2024-10,"3.617.273.881,00","3.403.417.675,25","213.856.205,75","5,91"
2024-11,"3.685.126.600,00","3.452.643.037,59","232.483.562,41","6,31"
2024-12,"3.611.656.015,00","3.622.527.867,70","-10.871.852,70","-0,30"
2025-01,"3.814.902.460,00","3.521.701.026,41","293.201.433,59","7,69"
2025-02,"3.290.857.042,00","3.343.022.239,94","-52.165.197,94","-1,59"
2025-03,"3.174.325.738,00","3.303.737.693,19","-129.411.955,19","-4,08"
2025-04,"3.381.230.441,00","3.508.111.667,76","-126.881.226,76","-3,75"
2025-05,"3.309.892.183,00","3.370.692.785,74","-60.800.602,74","-1,84"
2025-06,"3.385.534.518,00","3.383.506.250,26","2.028.267,74","0,06"
2025-07,"3.322.620.055,00","3.480.855.643,48","-158.235.588,48","-4,76"
2025-08,"3.490.099.339,00","3.491.784.762,01","-1.685.423,01","-0,05"
