Mês,Valores_Previstos
2025-09,"238.107.194,72"
2025-10,"238.707.173,77"
2025-11,"241.270.796,05"
2025-12,"484.833.758,51"
2026-01,"159.713.568,77"
2026-02,"223.400.075,26"
2026-03,"236.316.902,75"
2026-04,"264.777.514,05"
2026-05,"249.597.205,82"
2026-06,"250.701.534,23"
2026-07,"257.831.093,57"
2026-08,"260.774.101,60"
