Métrica,Valor,Valor_formatado
RMSE (Root Mean Squared Error),42005341.13819312,"42.005.341,14"
MAE (Mean Absolute Error),34588165.25703188,"34.588.165,26"
MAPE (Mean Absolute % Error),24.143898804528916,"24,14"
