Métrica,Valor,Valor_formatado
RMSE (Root Mean Squared Error),22644437.073793158,"22.644.437,07"
MAE (Mean Absolute Error),17401431.2713178,"17.401.431,27"
MAPE (Mean Absolute % Error),14.424211556663522,"14,42"
