Mês,Valores_Previstos
2025-09,"5.306.998.106,80"
2025-10,"5.236.063.763,07"
2025-11,"5.368.737.645,06"
2025-12,"5.538.549.060,32"
2026-01,"5.552.766.432,47"
2026-02,"5.718.493.578,53"
2026-03,"5.697.063.149,32"
2026-04,"5.563.909.930,99"
2026-05,"5.541.451.320,22"
2026-06,"5.597.098.028,22"
2026-07,"5.561.657.326,07"
2026-08,"5.733.526.058,06"
