Mês,Real,Previsto,Erro,Erro %
2024-09,"1.638.916.853,00","1.991.736.512,39","-352.819.659,39","-21,53"
2024-10,"1.741.296.420,00","2.001.656.868,23","-260.360.448,23","-14,95"
2024-11,"1.935.636.224,00","2.020.674.369,50","-85.038.145,50","-4,39"
2024-12,"2.269.386.976,00","2.025.545.356,06","243.841.619,94","10,74"
2025-01,"2.132.553.817,00","2.023.667.502,49","108.886.314,51","5,11"
2025-02,"2.618.664.154,00","2.024.897.643,49","593.766.510,51","22,67"
2025-03,"1.891.498.462,00","2.023.305.394,62","-131.806.932,62","-6,97"
2025-04,"1.964.905.774,00","2.019.134.636,42","-54.228.862,42","-2,76"
2025-05,"2.091.549.105,00","2.022.176.224,97","69.372.880,03","3,32"
2025-06,"2.205.767.313,00","2.022.303.106,97","183.464.206,03","8,32"
2025-07,"1.833.809.450,00","2.018.235.083,12","-184.425.633,12","-10,06"
2025-08,"1.915.735.135,00","2.021.559.284,63","-105.824.149,63","-5,52"
