Mês,Valores_Previstos
2025-09,"3.318.633.117,30"
2025-10,"3.288.992.398,71"
2025-11,"3.626.811.210,95"
2025-12,"3.941.263.521,19"
2026-01,"3.387.418.686,13"
2026-02,"3.579.281.028,03"
2026-03,"3.343.412.177,34"
2026-04,"3.728.576.369,97"
2026-05,"3.796.347.224,47"
2026-06,"3.688.357.074,07"
2026-07,"3.581.163.395,15"
2026-08,"3.906.404.150,43"
