Mês,Valores_Previstos
2025-09,"190.403.873,55"
2025-10,"191.207.765,61"
2025-11,"198.229.364,87"
2025-12,"210.326.083,50"
2026-01,"203.525.154,54"
2026-02,"194.438.964,71"
2026-03,"201.298.773,69"
2026-04,"191.039.381,11"
2026-05,"191.910.750,20"
2026-06,"191.939.262,97"
2026-07,"198.408.345,33"
2026-08,"199.523.379,79"
