Mês,Valores_Previstos
2025-09,"106.921.030,94"
2025-10,"102.374.064,52"
2025-11,"96.452.349,83"
2025-12,"134.974.467,55"
2026-01,"99.870.312,09"
2026-02,"140.337.325,86"
2026-03,"115.695.007,13"
2026-04,"119.353.654,28"
2026-05,"114.598.855,60"
2026-06,"115.394.263,86"
2026-07,"118.832.122,97"
2026-08,"113.938.172,07"
