Mês,Valores_Previstos
2025-09,"413.273.522,32"
2025-10,"431.348.125,95"
2025-11,"545.407.979,36"
2025-12,"594.770.395,02"
2026-01,"519.863.185,00"
2026-02,"728.214.629,70"
2026-03,"485.914.876,70"
2026-04,"495.340.956,48"
2026-05,"593.843.664,57"
2026-06,"634.435.661,49"
2026-07,"419.876.297,31"
2026-08,"533.505.277,08"
