Mês,Real,Previsto,Erro,Erro %
2024-09,"7.212.455.940,00","7.137.449.618,41","75.006.321,59","1,04"
2024-10,"6.824.848.478,00","7.038.396.006,46","-213.547.528,46","-3,13"
2024-11,"7.496.481.779,00","7.081.544.182,89","414.937.596,11","5,54"
2024-12,"7.410.167.813,00","7.117.058.596,48","293.109.216,52","3,96"
2025-01,"7.094.343.937,00","7.047.435.490,57","46.908.446,43","0,66"
2025-02,"6.563.857.417,00","6.785.550.684,69","-221.693.267,69","-3,38"
2025-03,"7.049.914.282,00","7.066.713.848,11","-16.799.566,11","-0,24"
2025-04,"7.046.679.744,00","7.189.705.022,38","-143.025.278,38","-2,03"
2025-05,"6.790.856.325,00","7.048.194.755,46","-257.338.430,46","-3,79"
2025-06,"7.706.330.376,00","7.262.202.139,12","444.128.236,88","5,76"
2025-07,"7.076.443.480,00","7.238.381.461,77","-161.937.981,77","-2,29"
2025-08,"7.478.742.302,00","7.225.738.118,42","253.004.183,58","3,38"
