Mês,Valores_Previstos
2025-09,"414.650.775,57"
2025-10,"395.141.768,12"
2025-11,"231.734.685,69"
2025-12,"112.070.753,09"
2026-01,"361.834.204,73"
2026-02,"413.500.501,44"
2026-03,"426.687.686,01"
2026-04,"431.647.489,85"
2026-05,"434.039.465,65"
2026-06,"431.752.093,50"
2026-07,"424.935.605,40"
2026-08,"418.873.839,83"
