Mês,Valores_Previstos
2025-09,"191.162.001,49"
2025-10,"198.926.562,39"
2025-11,"207.562.799,00"
2025-12,"451.522.411,66"
2026-01,"66.669.822,31"
2026-02,"203.175.855,64"
2026-03,"206.111.981,15"
2026-04,"203.922.067,00"
2026-05,"209.355.002,68"
2026-06,"205.069.008,32"
2026-07,"208.948.772,94"
2026-08,"197.374.588,34"
