Mês,Valores_Previstos
2025-09,"4.130.532.170,06"
2025-10,"4.233.063.283,95"
2025-11,"4.580.723.544,34"
2025-12,"4.496.151.621,34"
2026-01,"4.306.103.772,84"
2026-02,"4.586.177.472,49"
2026-03,"4.511.163.368,87"
2026-04,"4.736.870.624,17"
2026-05,"4.704.984.790,10"
2026-06,"4.519.045.433,38"
2026-07,"4.797.969.956,11"
2026-08,"4.554.776.419,67"
