Mês,Valores_Previstos
2025-09,"55.862.209,53"
2025-10,"49.105.596,97"
2025-11,"36.121.875,01"
2025-12,"32.000.471,27"
2026-01,"112.581.275,12"
2026-02,"56.431.848,03"
2026-03,"67.039.746,11"
2026-04,"76.164.277,99"
2026-05,"88.232.231,72"
2026-06,"93.395.376,48"
2026-07,"90.552.011,95"
2026-08,"72.964.921,19"
