Mês,Valores_Previstos
2025-09,"75.141.191,06"
2025-10,"75.143.926,60"
2025-11,"75.148.502,43"
2025-12,"75.163.767,02"
2026-01,"75.179.768,20"
2026-02,"75.180.784,26"
2026-03,"75.180.646,89"
2026-04,"75.180.237,15"
2026-05,"75.178.801,88"
2026-06,"75.177.361,87"
2026-07,"75.178.077,13"
2026-08,"75.179.185,56"
