Mês,Valores_Previstos
2025-09,"313.774.154,35"
2025-10,"336.708.038,82"
2025-11,"431.128.018,13"
2025-12,"480.697.935,34"
2026-01,"482.025.121,42"
2026-02,"476.896.634,31"
2026-03,"472.106.429,13"
2026-04,"476.014.844,11"
2026-05,"479.604.292,04"
2026-06,"483.370.310,61"
2026-07,"347.828.639,00"
2026-08,"466.715.800,09"
