Métrica,Valor,Valor_formatado
RMSE (Root Mean Squared Error),36268592.20893385,"36.268.592,21"
MAE (Mean Absolute Error),27334611.345928505,"27.334.611,35"
MAPE (Mean Absolute % Error),60.94144629354111,"60,94"
