Mês,Valores_Previstos
2025-09,"497.091.102,22"
2025-10,"547.463.104,17"
2025-11,"672.041.846,54"
2025-12,"712.203.094,21"
2026-01,"621.806.791,38"
2026-02,"835.414.437,87"
2026-03,"591.899.387,93"
2026-04,"601.988.063,88"
2026-05,"683.444.064,91"
2026-06,"708.192.891,62"
2026-07,"507.860.003,43"
2026-08,"654.015.412,46"
