Mês,Valores_Previstos
2025-09,"1.325.636.636,74"
2025-10,"1.308.998.334,04"
2025-11,"1.323.100.211,13"
2025-12,"1.385.757.787,07"
2026-01,"1.348.815.904,35"
2026-02,"1.345.608.992,73"
2026-03,"1.315.516.545,07"
2026-04,"1.321.008.274,74"
2026-05,"1.378.376.905,70"
2026-06,"1.352.640.868,41"
2026-07,"1.411.150.330,98"
2026-08,"1.381.425.821,55"
