Mês,Valores_Previstos
2025-09,"7.832.105,93"
2025-10,"9.712.139,29"
2025-11,"10.161.630,88"
2025-12,"9.511.009,19"
2026-01,"8.031.772,85"
2026-02,"8.549.848,44"
2026-03,"10.591.613,48"
2026-04,"7.351.734,42"
2026-05,"8.151.677,68"
2026-06,"8.241.960,47"
2026-07,"6.960.993,55"
2026-08,"7.085.934,49"
