Mês,Valores_Previstos
2025-09,"10.145.226,28"
2025-10,"9.871.777,67"
2025-11,"9.420.352,87"
2025-12,"13.183.586,84"
2026-01,"330.835.565,81"
2026-02,"75.211.120,04"
2026-03,"78.236.237,39"
2026-04,"37.610.822,99"
2026-05,"17.316.437,22"
2026-06,"16.521.194,01"
2026-07,"17.886.069,16"
2026-08,"11.543.212,06"
