Métrica,Valor,Valor_formatado
RMSE (Root Mean Squared Error),455836978.6222962,"455.836.978,62"
MAE (Mean Absolute Error),223337017.89918888,"223.337.017,90"
MAPE (Mean Absolute % Error),7.618465449967991,"7,62"
