Mês,Valores_Previstos
2025-09,"5.144.601.447,90"
2025-10,"5.086.272.399,94"
2025-11,"5.275.685.078,91"
2025-12,"6.262.364.472,84"
2026-01,"5.474.240.930,86"
2026-02,"5.081.715.540,50"
2026-03,"5.188.340.542,40"
2026-04,"5.731.421.262,57"
2026-05,"5.275.963.246,22"
2026-06,"5.521.528.241,26"
2026-07,"5.385.891.598,86"
2026-08,"5.390.716.305,27"
