Mês,Valores_Previstos
2025-09,"1.351.352.093,34"
2025-10,"1.386.697.363,51"
2025-11,"1.535.990.297,37"
2025-12,"2.060.535.810,08"
2026-01,"1.504.124.399,19"
2026-02,"1.669.013.192,94"
2026-03,"1.505.756.798,25"
2026-04,"1.510.152.717,30"
2026-05,"1.719.746.702,40"
2026-06,"1.594.920.652,09"
2026-07,"1.449.976.545,17"
2026-08,"1.584.720.845,70"
