Mês,Valores_Previstos
2025-09,"323.909.846,09"
2025-10,"323.945.837,40"
2025-11,"323.970.477,28"
2025-12,"323.970.393,97"
2026-01,"323.766.422,39"
2026-02,"323.781.064,68"
2026-03,"323.784.584,67"
2026-04,"323.779.627,53"
2026-05,"323.773.545,67"
2026-06,"323.764.756,12"
2026-07,"323.758.757,57"
2026-08,"323.757.570,36"
