Mês,Valores_Previstos
2025-09,"30.132.116.622,11"
2025-10,"31.415.312.519,74"
2025-11,"31.069.743.522,08"
2025-12,"34.270.284.310,85"
2026-01,"38.167.289.420,86"
2026-02,"32.905.518.952,47"
2026-03,"31.870.842.165,20"
2026-04,"32.568.261.764,04"
2026-05,"32.440.910.524,35"
2026-06,"31.159.707.999,96"
2026-07,"32.272.742.536,50"
2026-08,"31.823.932.521,49"
