Métrica,Valor,Valor_formatado
RMSE (Root Mean Squared Error),64356726.148727946,"64.356.726,15"
MAE (Mean Absolute Error),51457147.25985793,"51.457.147,26"
MAPE (Mean Absolute % Error),52.93376218463879,"52,93"
