Métrica,Valor,Valor_formatado
RMSE (Root Mean Squared Error),551483252.2518191,"551.483.252,25"
MAE (Mean Absolute Error),469986992.131525,"469.986.992,13"
MAPE (Mean Absolute % Error),6.276737333689457,"6,28"
